merchant_name,month,monthly_spend
"Thomas, Hudson and Chavez",2025-10-01,4317.78
Allen-Jackson,2025-10-01,4317.73
"Sanders, Fernandez and Zimmerman",2025-10-01,4317.47
Hernandez-Baker,2025-10-01,4317.14
Ingram-Love,2025-10-01,4316.65
Ferguson LLC,2025-10-01,4314.97
Kent PLC,2025-10-01,4314.89
Rosales Ltd,2025-10-01,4314.66
Jones-Hines,2025-10-01,4314.27
Robertson-Martinez,2025-10-01,4313.82
Ross Inc,2025-10-01,4309.32
Richards Ltd,2025-10-01,4309.25
Neal-Powell,2025-10-01,4308.56
"Cruz, Oconnor and Padilla",2025-10-01,4308.13
"Dunn, Davis and Jones",2025-10-01,4307.62
"Kline, Ho and Armstrong",2025-10-01,4307.39
Larsen-Sanders,2025-10-01,4307.31
"Meyer, Harvey and Rodriguez",2025-10-01,4307.26
"Harmon, Lane and Benitez",2025-10-01,4306.29
"Parker, Miller and Barnett",2025-10-01,4305.15
"Nelson, Garcia and Russell",2025-10-01,4304.83
Willis-Diaz,2025-10-01,4301.5
Newman-Rogers,2025-10-01,4300.58
"Williams, Washington and Maynard",2025-10-01,4300.29
Garcia-Fox,2025-10-01,4300.14
Murray-Torres,2025-10-01,4299.93
"Smith, Logan and Mcintyre",2025-10-01,4299.89
Buckley Ltd,2025-10-01,4299.22
Pham PLC,2025-10-01,4298.94
Myers-Lee,2025-10-01,4297.54
Larsen-Barnett,2025-10-01,4295.79
Cole-Chavez,2025-10-01,4295.29
Li-Schwartz,2025-10-01,4293.82
"Moon, Reynolds and Moore",2025-10-01,4293.76
"Walker, Price and Collins",2025-10-01,4293.66
"Garcia, Perez and Peterson",2025-10-01,4292.08
Smith-Murphy,2025-10-01,4291.83
Nguyen-Shepherd,2025-10-01,4291.43
Ochoa-Dixon,2025-10-01,4288.23
Morales-Farrell,2025-10-01,4287.9
Wiggins Ltd,2025-10-01,4286.93
"Sanchez, Cole and Parker",2025-10-01,4285.5
Tran-Gomez,2025-10-01,4285.26
Jackson-Morgan,2025-10-01,4284.72
"Mack, Lopez and Gutierrez",2025-10-01,4284.63
Rivera-Anderson,2025-10-01,4283.45
Davis LLC,2025-10-01,4279.9
Winters PLC,2025-10-01,4279.58
"Jones, Wright and Marshall",2025-10-01,4279.3
Long PLC,2025-10-01,4278.4
Thompson Ltd,2025-10-01,4278.37
"Thomas, Peck and Medina",2025-10-01,4278.0
Gill-Estes,2025-10-01,4277.28
Boyd-Gutierrez,2025-10-01,4277.12
Turner Group,2025-10-01,4276.09
"Whitaker, Walters and Garcia",2025-10-01,4274.83
Cherry-Vasquez,2025-10-01,4274.71
"White, Terry and Williams",2025-10-01,4274.44
"Hanson, Gray and Hunter",2025-10-01,4272.94
"Reynolds, Ortiz and Phillips",2025-10-01,4271.23
"Gray, Miller and Spence",2025-10-01,4271.19
Patel Group,2025-10-01,4269.94
Ramsey-Gallegos,2025-10-01,4269.74
Hughes-Smith,2025-10-01,4269.11
"Lewis, Edwards and Long",2025-10-01,4268.39
"Vaughn, Holmes and Montgomery",2025-10-01,4267.2
Franklin-Hester,2025-10-01,4266.9
Strickland Inc,2025-10-01,4265.72
Frazier LLC,2025-10-01,4264.42
"Schultz, Collins and Watson",2025-10-01,4263.7
"Walker, Young and Dawson",2025-10-01,4263.15
Harris Inc,2025-10-01,4262.77
"Lara, Elliott and Stewart",2025-10-01,4260.34
Roberson-Douglas,2025-10-01,4259.76
"Larsen, Rocha and Bailey",2025-10-01,4258.39
Barrera Group,2025-10-01,4258.33
"Lee, Brock and Reyes",2025-10-01,4258.01
Williams-Gates,2025-10-01,4257.71
Vargas Ltd,2025-10-01,4257.0
"Johnson, Walker and Wagner",2025-10-01,4256.16
Durham-Mcdaniel,2025-10-01,4255.68
Chen Group,2025-10-01,4255.55
Knapp PLC,2025-10-01,4254.91
"Torres, Price and Miller",2025-10-01,4253.38
Bradley-Benton,2025-10-01,4251.59
Taylor-Clark,2025-10-01,4251.59
Sharp-Oneill,2025-10-01,4251.02
"Griffin, Garcia and Valenzuela",2025-10-01,4249.99
"Mosley, Ball and Taylor",2025-10-01,4247.16
Miller-Williams,2025-10-01,4246.09
Allen PLC,2025-10-01,4245.05
Burke Inc,2025-10-01,4244.59
Warren Ltd,2025-10-01,4242.6
Rodriguez-Collins,2025-10-01,4242.05
Webster-Avila,2025-10-01,4241.96
Dawson-Thompson,2025-10-01,4241.07
Le-Marsh,2025-10-01,4240.86
Gregory LLC,2025-10-01,4240.06
Davis-Johnson,2025-10-01,4239.8
"Griffin, Krause and Cooley",2025-10-01,4239.54
"Wright, Savage and Krueger",2025-10-01,4238.93
Thomas-Clark,2025-10-01,4238.88
Schmidt and Sons,2025-10-01,4237.46
"Leonard, Schroeder and Turner",2025-10-01,4237.36
Norris Ltd,2025-10-01,4237.06
Walters-Marshall,2025-10-01,4237.0
"Moore, Collins and Zimmerman",2025-10-01,4236.36
"Garza, Stone and Dyer",2025-10-01,4234.83
Watson Inc,2025-10-01,4233.07
Sims-Jones,2025-10-01,4232.65
Perez-Phillips,2025-10-01,4231.82
Colon Ltd,2025-10-01,4229.17
"Carney, Harmon and Sanders",2025-10-01,4228.89
"Rice, Berry and Graham",2025-10-01,4228.48
Woods-Rosales,2025-10-01,4228.23
Reese-Gray,2025-10-01,4227.89
"Smith, Hart and Anderson",2025-10-01,4227.51
"Benson, Golden and Zimmerman",2025-10-01,4227.47
Cuevas-Crawford,2025-10-01,4225.57
Long-Greer,2025-10-01,4223.63
Grant-Williams,2025-10-01,4223.14
Lyons-Shelton,2025-10-01,4222.8
Newton-Mccoy,2025-10-01,4222.05
"Whitehead, Haney and Hansen",2025-10-01,4220.34
Beck-Robinson,2025-10-01,4220.07
Roman Group,2025-10-01,4219.25
"Farrell, Garrison and Williams",2025-10-01,4218.62
Calderon-Hanson,2025-10-01,4218.61
"Wade, James and Estes",2025-10-01,4217.8
Fuller Ltd,2025-10-01,4217.79
Love-Walls,2025-10-01,4216.97
"Stanley, Hernandez and Little",2025-10-01,4216.82
"Shepard, Mccarthy and Wilcox",2025-10-01,4216.32
Cox LLC,2025-10-01,4216.23
"Thomas, Frederick and Eaton",2025-10-01,4215.56
Castaneda Ltd,2025-10-01,4215.32
Zavala PLC,2025-10-01,4214.66
Hughes-Reid,2025-10-01,4214.53
Townsend LLC,2025-10-01,4214.45
Roth LLC,2025-10-01,4214.33
"Hill, Cross and Boone",2025-10-01,4214.13
Jimenez-Greene,2025-10-01,4213.48
Tucker-Hernandez,2025-10-01,4212.5
"Solomon, Morgan and Lester",2025-10-01,4212.48
Smith-Davis,2025-10-01,4211.87
"Holmes, Murphy and Butler",2025-10-01,4211.45
Chapman-Perkins,2025-10-01,4209.68
Martinez-Olson,2025-10-01,4209.08
Morse Inc,2025-10-01,4208.41
Bridges and Sons,2025-10-01,4208.05
Day-Hudson,2025-10-01,4207.18
"Wilkins, Castaneda and Ballard",2025-10-01,4206.34
Kirk-Rodgers,2025-10-01,4204.92
"Williams, Good and Moses",2025-10-01,4204.65
Ponce-Delgado,2025-10-01,4204.44
Leonard-Fletcher,2025-10-01,4204.07
Campbell Group,2025-10-01,4202.4800000000005
Garcia-Jensen,2025-10-01,4202.34
Sanchez-Hughes,2025-10-01,4202.19
"King, Brown and Proctor",2025-10-01,4201.72
Schultz-Malone,2025-10-01,4201.72
Williamson PLC,2025-10-01,4200.43
Madden-Lewis,2025-10-01,4200.26
Mejia LLC,2025-10-01,4200.06
Benson PLC,2025-10-01,4199.17
Lucas and Sons,2025-10-01,4196.69
Sparks-Jackson,2025-10-01,4196.56
Arellano-Gould,2025-10-01,4195.51
"Mitchell, Lewis and Hubbard",2025-10-01,4195.31
"Butler, Moon and Gallegos",2025-10-01,4195.11
Phelps PLC,2025-10-01,4195.07
Ingram-Conrad,2025-10-01,4194.63
Nixon PLC,2025-10-01,4194.55
Fleming PLC,2025-10-01,4194.5199999999995
Hunter-Espinoza,2025-10-01,4194.05
"Rice, Webster and Valentine",2025-10-01,4193.78
"Clayton, Copeland and Gonzalez",2025-10-01,4193.61
Williams-Mack,2025-10-01,4192.1
Stephenson LLC,2025-10-01,4190.74
Smith-Green,2025-10-01,4189.29
"Mathews, Walker and Oneill",2025-10-01,4189.12
Knight LLC,2025-10-01,4188.55
Reid-Stark,2025-10-01,4187.89
Ramirez-Daniels,2025-10-01,4187.64
"Romero, Coleman and Orr",2025-10-01,4187.36
Henderson-Lopez,2025-10-01,4187.36
Rose PLC,2025-10-01,4187.22
Fitzpatrick-Joyce,2025-10-01,4186.56
Burke-Lee,2025-10-01,4186.55
Neal-Calhoun,2025-10-01,4186.35
Delgado-Harper,2025-10-01,4185.2
"Schneider, Delacruz and Martin",2025-10-01,4185.19
Green-Lara,2025-10-01,4184.21
"Richardson, Jacobs and Walsh",2025-10-01,4183.9
Rodriguez Group,2025-10-01,4183.08
"Smith, Nash and Frank",2025-10-01,4182.7
Nunez-Johnson,2025-10-01,4182.7
Figueroa Group,2025-10-01,4182.46
"Cox, Rodriguez and Johnson",2025-10-01,4181.85
Salas Ltd,2025-10-01,4181.22
"Mills, Navarro and Boyd",2025-10-01,4181.05
Landry-Whitney,2025-10-01,4180.64
Little and Sons,2025-10-01,4180.47
Smith-Snyder,2025-10-01,4179.3
Gregory-Osborn,2025-10-01,4179.16
Mcintyre-Oliver,2025-10-01,4178.71
Gallegos Inc,2025-10-01,4177.88
"Wood, Martinez and Manning",2025-10-01,4177.84
"Long, Rodriguez and Hendrix",2025-10-01,4177.64
"Valencia, Mills and Branch",2025-10-01,4177.5
Lee-Greene,2025-10-01,4175.4
"Mcmahon, Buchanan and Rojas",2025-10-01,4173.03
"James, Flores and Rice",2025-10-01,4172.69
Macias and Sons,2025-10-01,4172.46
"Hill, Cox and Howe",2025-10-01,4170.87
"Sullivan, Day and Bryan",2025-10-01,4168.01
"Hendricks, Myers and Paul",2025-10-01,4165.95
"Booker, Dyer and Torres",2025-10-01,4165.64
Moyer-Foster,2025-10-01,4165.34
Leonard-Combs,2025-10-01,4165.27
Brown-Christian,2025-10-01,4163.47
Harris-Blair,2025-10-01,4162.72
"Logan, Dudley and Montgomery",2025-10-01,4161.37
Ferguson PLC,2025-10-01,4161.32
Owens Inc,2025-10-01,4161.14
Cisneros-French,2025-10-01,4160.55
"Gonzalez, Baker and Moore",2025-10-01,4160.43
"Hernandez, Brown and Lawrence",2025-10-01,4160.38
Hernandez-Johnson,2025-10-01,4160.37
Nguyen-Henry,2025-10-01,4159.72
"Davis, Odom and Mathis",2025-10-01,4159.16
Nelson Inc,2025-10-01,4158.68
Romero LLC,2025-10-01,4158.05
Bell-Savage,2025-10-01,4153.41
Fernandez PLC,2025-10-01,4152.32
"Gibson, Lewis and Gordon",2025-10-01,4150.54
Cooper-Webster,2025-10-01,4150.34
"Young, Bruce and King",2025-10-01,4148.22
Dalton-Mueller,2025-10-01,4148.15
"Martin, Guzman and Cole",2025-10-01,4147.92
Henson Inc,2025-10-01,4146.46
Reed Inc,2025-10-01,4146.4
Wilcox-Pierce,2025-10-01,4145.28
Giles Group,2025-10-01,4144.38
"Campos, Bean and Garrett",2025-10-01,4143.52
Dudley Group,2025-10-01,4142.13
Bowers-Boyle,2025-10-01,4141.66
Hernandez-Burns,2025-10-01,4141.54
"Vazquez, Bartlett and Maldonado",2025-10-01,4139.43
"Gonzales, Monroe and Willis",2025-10-01,4138.62
Mora Group,2025-10-01,4137.69
Diaz PLC,2025-10-01,4137.22
"Garcia, Mcdaniel and Nelson",2025-10-01,4136.89
"Smith, Jones and Meyer",2025-10-01,4136.0
"Thornton, Owens and Adams",2025-10-01,4134.9
Johnson-Castro,2025-10-01,4134.39
Garcia-Hernandez,2025-10-01,4133.94
"Walker, Rangel and Reid",2025-10-01,4133.1
Williams-Gutierrez,2025-10-01,4131.89
Williams-Craig,2025-10-01,4131.67
Turner-Yang,2025-10-01,4131.47
Berry and Sons,2025-10-01,4130.98
"Miller, Jackson and Guzman",2025-10-01,4130.87
"Guerra, Steele and Perez",2025-10-01,4130.32
Cordova-Fisher,2025-10-01,4130.2
"Wright, Davis and Matthews",2025-10-01,4129.52
"Bell, Parker and Spencer",2025-10-01,4128.2
Marsh Ltd,2025-10-01,4127.38
Floyd Group,2025-10-01,4127.14
"Harris, Romero and Mcgee",2025-10-01,4127.08
"Davis, Singleton and Thomas",2025-10-01,4126.88
"Parker, Allen and Hancock",2025-10-01,4126.56
"Perkins, Smith and Mason",2025-10-01,4125.06
"Simpson, Browning and Moore",2025-10-01,4124.65
"Patton, Rogers and Walton",2025-10-01,4124.05
"Lynch, Holmes and Edwards",2025-10-01,4122.59
"Clark, Taylor and Schmidt",2025-10-01,4120.91
Oliver and Sons,2025-10-01,4120.8
Brooks-Perez,2025-10-01,4118.64
Holmes-Smith,2025-10-01,4117.08
Davis-Atkins,2025-10-01,4116.08
"Walter, Sawyer and Mckinney",2025-10-01,4114.59
"Miller, Butler and Nelson",2025-10-01,4113.45
Orr-Ford,2025-10-01,4113.32
Swanson-Bartlett,2025-10-01,4112.96
Stanley-Williams,2025-10-01,4112.9
Huynh-Richardson,2025-10-01,4112.48
Cook-Baker,2025-10-01,4111.53
"English, Silva and Gardner",2025-10-01,4111.33
Chavez LLC,2025-10-01,4109.99
Nolan Ltd,2025-10-01,4109.36
"Pruitt, Smith and Jordan",2025-10-01,4108.95
"Gibson, Cervantes and Johnson",2025-10-01,4108.64
Gregory-Hamilton,2025-10-01,4105.8
"Taylor, Rubio and Perez",2025-10-01,4105.55
Anderson-Collins,2025-10-01,4105.3
Downs-Jones,2025-10-01,4104.49
Terrell-Stewart,2025-10-01,4103.98
Patel PLC,2025-10-01,4103.36
Graham-Mcclure,2025-10-01,4103.22
Mitchell-Osborne,2025-10-01,4102.27
"Williams, Horn and Perez",2025-10-01,4101.99
"Mayo, Weiss and Hall",2025-10-01,4101.66
Wilkins and Sons,2025-10-01,4101.42
Alvarado-Hernandez,2025-10-01,4101.26
Garcia-Hansen,2025-10-01,4100.9
"Hoover, Mack and Shepard",2025-10-01,4100.58
Freeman-Hall,2025-10-01,4100.35
Trujillo LLC,2025-10-01,4100.11
Villanueva Ltd,2025-10-01,4099.25
Hanson-Mcdaniel,2025-10-01,4096.91
Gibbs PLC,2025-10-01,4096.37
"Gomez, Vasquez and Copeland",2025-10-01,4094.4
"Stewart, Watson and Cook",2025-10-01,4094.25
"Soto, Lucas and Franklin",2025-10-01,4093.54
Morales Inc,2025-10-01,4093.14
"Scott, Sanchez and Blair",2025-10-01,4092.84
"Kelly, Alexander and Williams",2025-10-01,4091.51
"Powers, Howell and Smith",2025-10-01,4091.07
Ellis Inc,2025-10-01,4091.06
Sullivan-White,2025-10-01,4090.87
Hamilton-Smith,2025-10-01,4089.99
Haynes PLC,2025-10-01,4089.03
"Barton, Macias and Brown",2025-10-01,4088.07
Erickson Ltd,2025-10-01,4087.79
Barnes-Kelley,2025-10-01,4087.6
Bailey-Foster,2025-10-01,4087.48
Ramirez-Russell,2025-10-01,4086.81
"Juarez, Shaw and Scott",2025-10-01,4086.43
Herrera and Sons,2025-10-01,4086.36
Martin-Mullen,2025-10-01,4085.82
Williamson-Snyder,2025-10-01,4085.27
"Avery, Roth and Robinson",2025-10-01,4085.04
Watson Ltd,2025-10-01,4083.7
Gonzalez-Ross,2025-10-01,4081.32
Padilla Group,2025-10-01,4081.28
Day Group,2025-10-01,4079.95
"Hernandez, Dyer and Cardenas",2025-10-01,4079.52
"Lopez, Lopez and Williams",2025-10-01,4079.39
Schmidt-Johnson,2025-10-01,4079.28
Alvarado-Mills,2025-10-01,4078.41
Blake-Huffman,2025-10-01,4077.41
Ward-Thompson,2025-10-01,4076.16
Ritter and Sons,2025-10-01,4075.92
"Young, Robertson and Richardson",2025-10-01,4075.0
May LLC,2025-10-01,4074.99
"Mccullough, Carson and Reed",2025-10-01,4074.71
Cordova and Sons,2025-10-01,4074.7
Gomez LLC,2025-10-01,4073.2400000000002
Lopez-Rodriguez,2025-10-01,4072.68
Powers and Sons,2025-10-01,4072.06
Perez-Fields,2025-10-01,4071.52
Mullins Inc,2025-10-01,4069.73
"Phillips, Glenn and King",2025-10-01,4068.51
"Perkins, Brown and Ramsey",2025-10-01,4068.51
Dixon and Sons,2025-10-01,4068.13
Villa-Gordon,2025-10-01,4067.16
"Munoz, Sanchez and Howard",2025-10-01,4065.73
Holt Group,2025-10-01,4061.71
"Anderson, Carlson and Wyatt",2025-10-01,4060.72
Bentley-Lawson,2025-10-01,4060.72
"Oneal, Robinson and Pham",2025-10-01,4060.29
"Mcdonald, Avery and Gutierrez",2025-10-01,4059.71
"Melendez, Leonard and Owens",2025-10-01,4058.75
"Anthony, Armstrong and Thornton",2025-10-01,4058.38
"Marks, Ballard and Munoz",2025-10-01,4057.61
Thompson Group,2025-10-01,4057.16
"Kelly, Martin and Obrien",2025-10-01,4056.93
Walker-Moore,2025-10-01,4056.8
"Wagner, Mcdonald and Hawkins",2025-10-01,4054.8
"Hernandez, Greene and Miller",2025-10-01,4054.24
"Russell, Stewart and Avery",2025-10-01,4054.1
Bush Inc,2025-10-01,4053.72
Tran-Perez,2025-10-01,4053.14
Rodriguez-Lynn,2025-10-01,4052.67
"Gomez, Fisher and Lewis",2025-10-01,4050.75
Sparks Inc,2025-10-01,4050.73
"Lopez, Hanson and Smith",2025-10-01,4050.72
"Brown, Smith and Munoz",2025-10-01,4048.41
Mcpherson-Sharp,2025-10-01,4048.0
"Jones, Martinez and Fernandez",2025-10-01,4047.42
Collins Group,2025-10-01,4047.31
Armstrong-Smith,2025-10-01,4047.04
Willis-Garrett,2025-10-01,4046.51
"Webb, Graham and Burton",2025-10-01,4046.46
Martin-Schmidt,2025-10-01,4046.06
Lamb LLC,2025-10-01,4045.83
Kennedy LLC,2025-10-01,4045.67
"Bartlett, Perkins and Stark",2025-10-01,4043.29
Watson-Davis,2025-10-01,4042.61
Whitney Inc,2025-10-01,4042.55
Flynn-Hernandez,2025-10-01,4042.39
Wells LLC,2025-10-01,4041.08
Martinez-Bennett,2025-10-01,4039.32
Oneal-Davis,2025-10-01,4036.99
Mcguire-Beard,2025-10-01,4036.7
"English, Owen and Warren",2025-10-01,4036.02
"Becker, Brown and Bass",2025-10-01,4034.78
Watkins and Sons,2025-10-01,4034.54
White-Bell,2025-10-01,4034.18
"Espinoza, Sawyer and Schmitt",2025-10-01,4032.62
Jones-Clements,2025-10-01,4032.45
Mitchell-Compton,2025-10-01,4031.88
"Armstrong, Hayes and Preston",2025-10-01,4031.67
Walker-Greer,2025-10-01,4030.45
Allen-Wu,2025-10-01,4030.01
Thomas-Mullen,2025-10-01,4029.38
Combs-Ayala,2025-10-01,4028.61
"Hernandez, Diaz and Wilson",2025-10-01,4028.48
"Pugh, Henson and Medina",2025-10-01,4027.0
Rivers Group,2025-10-01,4026.56
Joyce and Sons,2025-10-01,4026.42
Olson-Bartlett,2025-10-01,4026.24
"Frazier, Mason and Williams",2025-10-01,4026.13
Holmes Group,2025-10-01,4025.92
Richards Inc,2025-10-01,4025.91
Yoder-Butler,2025-10-01,4025.15
Gaines LLC,2025-10-01,4025.06
West-Allen,2025-10-01,4024.66
Mckee and Sons,2025-10-01,4023.81
Burns PLC,2025-10-01,4023.63
"Underwood, Mcdonald and Davis",2025-10-01,4023.43
"Montgomery, Frazier and Hubbard",2025-10-01,4020.5
"Evans, Brooks and Lewis",2025-10-01,4020.41
"Decker, Griffith and Nunez",2025-10-01,4019.62
Vasquez-Adams,2025-10-01,4017.78
Allen-Moreno,2025-10-01,4015.36
Rhodes-Graves,2025-10-01,4014.86
Robinson Group,2025-10-01,4014.01
"Taylor, Wheeler and Mora",2025-10-01,4013.05
Bishop Ltd,2025-10-01,4012.42
"Burke, Duncan and Hines",2025-10-01,4010.48
Mcgrath-Phelps,2025-10-01,4010.04
Miller-Riley,2025-10-01,4008.17
"Huerta, Spencer and Ward",2025-10-01,4007.56
"Fisher, Walter and Hall",2025-10-01,4007.45
Stewart LLC,2025-10-01,4007.0199999999995
"Duffy, Thompson and Thompson",2025-10-01,4006.02
Terry Ltd,2025-10-01,4005.68
Cardenas-Brooks,2025-10-01,4004.21
"Smith, Myers and Collins",2025-10-01,4002.66
Jordan-Gomez,2025-10-01,4002.19
"Torres, Johnson and Gomez",2025-10-01,4001.28
Armstrong Inc,2025-10-01,3998.87
Savage Group,2025-10-01,3998.17
Pennington LLC,2025-10-01,3997.4799999999996
Harris-Holloway,2025-10-01,3997.46
Warner-Hurst,2025-10-01,3997.28
Estrada and Sons,2025-10-01,3996.9
Roberts-Gonzalez,2025-10-01,3996.76
Jackson-Hendricks,2025-10-01,3996.74
"Baker, Ingram and Foster",2025-10-01,3995.41
Pham Inc,2025-10-01,3994.93
Smith-Fuentes,2025-10-01,3993.62
"Bender, Knox and Carpenter",2025-10-01,3993.14
Thomas-Williams,2025-10-01,3993.04
Santiago-Thomas,2025-10-01,3992.86
Erickson Inc,2025-10-01,3991.92
Conley Group,2025-10-01,3988.65
Graves LLC,2025-10-01,3988.09
"Ingram, Sawyer and Robinson",2025-10-01,3987.51
Flores-Hicks,2025-10-01,3986.68
Black-Villegas,2025-10-01,3986.24
Joseph Group,2025-10-01,3986.06
"Deleon, Garcia and Hill",2025-10-01,3985.41
Peters Group,2025-10-01,3980.1800000000003
Goodman-Marsh,2025-10-01,3979.73
Washington-Landry,2025-10-01,3978.48
Hoover PLC,2025-10-01,3978.34
"Fields, Mcintosh and Gutierrez",2025-10-01,3978.22
Romero-Henry,2025-10-01,3978.13
Booth Group,2025-10-01,3977.7
"Martinez, Woods and Jimenez",2025-10-01,3977.02
"Perry, Moore and Johnson",2025-10-01,3974.88
Marquez Inc,2025-10-01,3973.66
Dunn-Arias,2025-10-01,3973.28
Lane-King,2025-10-01,3973.09
Garcia-Dillon,2025-10-01,3970.8
Page-Harris,2025-10-01,3968.93
"Kirby, Ross and Mitchell",2025-10-01,3968.25
Shaffer Inc,2025-10-01,3967.53
Butler and Sons,2025-10-01,3967.4700000000003
Jordan-Howell,2025-10-01,3966.81
"Porter, Phillips and Stout",2025-10-01,3966.31
Little Inc,2025-10-01,3966.15
Joyce LLC,2025-10-01,3965.73
"Beck, Carpenter and Johnston",2025-10-01,3964.37
"Hammond, Willis and Boone",2025-10-01,3964.27
"Hoover, Perkins and Payne",2025-10-01,3964.04
"Howell, Taylor and Owens",2025-10-01,3962.96
Reynolds-Wright,2025-10-01,3960.15
Romero-Jones,2025-10-01,3959.73
Alvarado-Cunningham,2025-10-01,3959.31
Bean Inc,2025-10-01,3959.27
Mccarthy-Flores,2025-10-01,3956.88
Golden and Sons,2025-10-01,3954.0699999999997
Ward Inc,2025-10-01,3953.79
Hill-Gray,2025-10-01,3952.78
Gray-Jones,2025-10-01,3952.76
Benjamin-Gallegos,2025-10-01,3952.68
"Mitchell, Carr and Anderson",2025-10-01,3952.59
Santiago-Walters,2025-10-01,3952.4
Schmidt-Miller,2025-10-01,3951.78
Hanson-Sanders,2025-10-01,3951.31
"Dickson, Hughes and Cole",2025-10-01,3950.5
Sanchez-Gonzalez,2025-10-01,3950.13
"Watts, Jensen and Gonzalez",2025-10-01,3949.16
"Webster, Walton and Perez",2025-10-01,3948.96
Campbell-Yang,2025-10-01,3947.86
Pierce-Cordova,2025-10-01,3947.4
"Pena, Wilson and Martinez",2025-10-01,3947.23
Cowan and Sons,2025-10-01,3944.71
"Knight, Sosa and Smith",2025-10-01,3943.27
Robinson-Jones,2025-10-01,3943.02
Moore-Mitchell,2025-10-01,3942.63
"Richardson, Nelson and Rodriguez",2025-10-01,3940.22
"Flores, Villanueva and Barton",2025-10-01,3940.17
Boyle Inc,2025-10-01,3939.73
Vaughn-Lopez,2025-10-01,3938.9
Vasquez-Pierce,2025-10-01,3938.7
"Hancock, Dunn and Bryant",2025-10-01,3938.04
Sanchez Group,2025-10-01,3937.65
"Jones, Mitchell and Garrison",2025-10-01,3937.4
Johnson-Jensen,2025-10-01,3936.59
"Brewer, Reynolds and Martin",2025-10-01,3936.57
"Hill, Bowen and Morris",2025-10-01,3936.57
Armstrong-Anderson,2025-10-01,3935.69
Gonzales-Newman,2025-10-01,3935.4
"King, Rowe and Ibarra",2025-10-01,3934.43
Alvarez Group,2025-10-01,3934.0
Gomez-Velasquez,2025-10-01,3933.21
Garcia-Burgess,2025-10-01,3933.16
Rose Ltd,2025-10-01,3931.77
"Hernandez, Hawkins and Williams",2025-10-01,3931.38
Hurley-Randall,2025-10-01,3930.13
Burns-Martinez,2025-10-01,3930.0
Garcia-Fletcher,2025-10-01,3929.6
Parker LLC,2025-10-01,3929.49
Sawyer Group,2025-10-01,3929.29
Terry PLC,2025-10-01,3928.56
Bauer Inc,2025-10-01,3928.09
Sharp Ltd,2025-10-01,3928.05
Ball-Zamora,2025-10-01,3925.98
"Robinson, Livingston and Baker",2025-10-01,3924.43
"Turner, Hicks and Roman",2025-10-01,3923.83
Bradley-Ortiz,2025-10-01,3922.37
"Johnson, Terry and Robinson",2025-10-01,3921.94
Harmon-Guzman,2025-10-01,3921.43
"Carter, Pham and Moore",2025-10-01,3921.03
Rojas-Allen,2025-10-01,3920.68
Bauer-Walker,2025-10-01,3919.9
Smith-Cole,2025-10-01,3918.86
"Fletcher, Martinez and Robinson",2025-10-01,3918.05
Hull-Smith,2025-10-01,3917.61
Morgan-Matthews,2025-10-01,3916.56
Brown-Young,2025-10-01,3916.51
Nelson-Mcclure,2025-10-01,3916.01
Preston-Guzman,2025-10-01,3915.92
Garrett-Benson,2025-10-01,3915.68
"Carr, Cooper and Rivers",2025-10-01,3915.36
Jackson-Wilson,2025-10-01,3914.11
"Johnson, Solis and Patel",2025-10-01,3913.97
"Sullivan, Velasquez and Decker",2025-10-01,3913.22
Henderson-Crawford,2025-10-01,3912.76
Lane Inc,2025-10-01,3912.71
"Hawkins, Jones and Cobb",2025-10-01,3912.35
Golden PLC,2025-10-01,3910.61
Hughes LLC,2025-10-01,3910.47
Smith-Bailey,2025-10-01,3909.7
"Williams, Hernandez and Kennedy",2025-10-01,3908.59
"Barrett, Freeman and Nelson",2025-10-01,3907.79
Martin Ltd,2025-10-01,3906.95
Allen Group,2025-10-01,3905.4800000000005
"Coleman, Carroll and Mendoza",2025-10-01,3905.45
Henson LLC,2025-10-01,3904.14
Owens-Foster,2025-10-01,3903.72
Price-Adams,2025-10-01,3903.13
"Case, Espinoza and Larson",2025-10-01,3902.62
Bowman LLC,2025-10-01,3900.93
"Brown, Ortega and Rodriguez",2025-10-01,3900.91
"Kennedy, Rodriguez and Sanchez",2025-10-01,3900.8
Liu-Villarreal,2025-10-01,3900.75
"Calderon, Calhoun and Stark",2025-10-01,3900.05
"Tyler, Weiss and Cook",2025-10-01,3899.13
"Schwartz, Huynh and Estes",2025-10-01,3898.71
