merchant_name,txn_count
Chapman-Young,1
Jones-Hess,1
Parker-Porter,1
Russell-Jimenez,1
Duke-Walker,1
Werner-Johnson,1
Berry-Suarez,1
Hunt-Cruz,1
Stephens-Blake,1
Wright-Knapp,1
Keith-Castillo,1
Norris-Pugh,1
Carrillo-Hansen,1
Hammond-Anderson,1
Butler-Myers,1
Downs-Powell,1
Davis-Noble,1
Gonzalez-Baxter,1
Pearson-Castillo,1
Bowman-Barrett,1
Ortega-Morris,1
Hooper-Hodge,1
Vazquez-Olsen,1
Olson-Ellis,1
Avila-King,1
Taylor-Malone,1
Carroll-Black,1
Sutton-Perez,1
Thompson-Brooks,1
Phillips-Golden,1
Ferrell-Sullivan,1
Chavez-Moore,1
Buchanan Inc,1
Ross-Wall,1
Harding-Scott,1
Rogers-Roy,1
Jackson-Bullock,1
Cooper-Watkins,1
Williams-Jenkins,1
Potter-Francis,1
Simmons-Chavez,1
Lewis-Boyd,1
Walters-Johnson,1
Collins-Jenkins,1
Barnes-Peterson,1
Taylor-Bradley,1
Thomas-Ross,1
Wilson-Franklin,1
Little-Gray,1
Hill-Ayers,1
Cooper-Peterson,1
Ford-Brooks,1
Freeman-Gross,1
Whitehead-Shah,1
Wagner-English,1
Tapia-Krueger,1
White-Hardy,1
Sullivan-Long,1
Oliver-Bryant,1
Walsh-Barr,1
Jones-Reid,1
Martinez-Fields,1
Stein-Arnold,1
Villa-Beltran,1
Miller-Chan,1
Riley-Olson,1
Irwin-Brown,1
Harris-Thompson,1
West-Whitehead,1
Collier-Smith,1
Marquez-Martinez,1
Evans-Cervantes,1
Sharp-Humphrey,1
Schneider-Castro,1
Rojas-Howell,1
Carpenter-Li,1
Tyler-Smith,1
Sanchez-Lewis,1
Le-Hamilton,1
Baker-Reed,1
Smith-Mahoney,1
Douglas-Martinez,1
Stanley-Campbell,1
Norman-Le,1
Smith-Johns,1
Collins-Benson,1
Williams-Navarro,1
Price-Green,1
Johnson-Sherman,1
Skinner-Simmons,1
Hill-Hayes,1
Ellis-Jackson,1
Cole-Mooney,1
Gordon-Cabrera,1
Mckenzie-Hill,1
Stewart-Williams,1
Phillips-Moore,1
Lopez-Anderson,1
Robinson-Meadows,1
Barber-Woods,1
Butler-Porter,1
Miller-Stevenson,1
Juarez-Peters,1
Oconnor-Padilla,1
Morrison-Wise,1
Parsons-Mckinney,1
Garcia-Gonzalez,1
Jones-Ingram,1
Brown-Bean,1
Stuart-Hays,1
Mcknight-Horne,1
Lozano-Price,1
Wood-Anderson,1
Newton-Short,1
Andrews-Walters,1
Horn-Carrillo,1
Vaughan-Johnson,1
Reyes-Bright,1
Miranda-Johnson,1
Raymond PLC,1
Hurley-Crawford,1
Mcmahon-Spears,1
Mcbride-Wright,1
Sloan-Ramirez,1
Rogers-Roberts,1
Lee-Schroeder,1
Brown-George,1
Newman-Barnes,1
Watson-Brooks,1
Brown-Rivera,1
Cooper-Webster,1
Goodman-Fisher,1
Zavala-Rose,1
Griffin-Wilson,1
Fischer-Garcia,1
Dixon-Riddle,1
Schneider-Key,1
Gonzalez-Crosby,1
Ruiz-Hansen,1
Lee-Solis,1
Diaz-Strong,1
Cortez-Evans,1
Wilson-Gilbert,1
Levine-Black,1
Romero-Henry,1
Poole-Little,1
Norman-Sims,1
White-Anderson,1
Hunter-Norris,1
Tran-Cobb,1
Bonilla-Hanson,1
Dillon-James,1
Long-Taylor,1
Grimes-Pugh,1
Luna-Quinn,1
Tanner-Wilson,1
Reyes-Tucker,1
Lee-Baker,1
Parker-Simpson,1
Sandoval-Patton,1
Velazquez-Clark,1
Wagner-Andrews,1
Gregory-Hamilton,1
Lutz-Daniels,1
Morales-Andrews,1
Whitehead-Brown,1
Stephens-Sanders,1
Mathis-Molina,1
White-Pope,1
Wheeler-Scott,1
Zamora-Freeman,1
Hall-Flores,1
Ochoa-Perry,1
Griffin-Pena,1
Wright-Wiggins,1
Wilson-Abbott,1
Hayes-Russell,1
Montes-Beltran,1
Miller-Cervantes,1
Robertson-Wright,1
Hill-Wells,1
Golden-Schneider,1
Galvan-Wise,1
Bryant-Nelson,1
Lee-Perez,1
Willis-Gonzales,1
Adams-Jackson,1
Harris-Oconnor,1
Davis-Lyons,1
Meadows-Salazar,1
Wallace-Freeman,1
Clark-Singleton,1
Smith-Campos,1
Phillips-Bradley,1
Evans-Roth,1
Mckee-Wagner,1
Thomas-Mullen,1
Tucker-Nguyen,1
Mitchell-Hartman,1
Humphrey-Arias,1
Perez-Barber,1
Young-Fowler,1
Morton Ltd,1
Williams-Bates,1
Garrett-Allen,1
Gardner-Chandler,1
Daniels-Cooper,1
Davis-Khan,1
Ramirez-Guerrero,1
Bautista-Clark,1
Hurley PLC,1
Calderon-Hanson,1
Galvan-Powell,1
Walker-Duncan,1
Maxwell-Bean,1
Jones-Noble,1
Richards-Rojas,1
Mann-Black,1
Cox-Gonzalez,1
Hayden-Mercer,1
Smith-Bowers,1
Briggs-Barker,1
Gordon-Yu,1
Pena-Norton,1
Harvey-Krause,1
Stokes-Snyder,1
Bell-Smith,1
Nelson-Gill,1
Warner-Phillips,1
Logan-Juarez,1
Rowe-Arnold,1
Jarvis Inc,1
Lawson-Flowers,1
Williams-Stone,1
Jenkins-Mcguire,1
Lloyd-Durham,1
Duran-Barton,1
Wagner-Price,1
Hughes-Wang,1
Harris-Mitchell,1
Forbes-Johnson,1
Jones-Fernandez,1
Burke-Mclaughlin,1
Hicks-Fernandez,1
Oneill-Hayes,1
Jones-Hart,1
Phillips-Gill,1
Barnett-Copeland,1
Aguilar-Parker,1
Johnson-Kline,1
Moore-West,1
Wyatt-Kennedy,1
Mcpherson-Sharp,1
Dawson-Lozano,1
Miller-Sanders,1
Smith-Tapia,1
Parks-Jensen,1
Perry-Harper,1
Walsh-Morgan,1
Donaldson LLC,1
King-Murray,1
Martin-Mcbride,1
Miranda-Jensen,1
Hudson-Cantrell,1
Clark-Osborne,1
Juarez-James,1
Ramirez-Peterson,1
Preston-Jones,1
Sanders-Bennett,1
Wood-Silva,1
Perez-Wright,1
Gomez-Bates,1
Manning-Fields,1
Bridges-Carter,1
Hopkins-Fleming,1
Lloyd-Ellis,1
Moore-White,1
Scott-Porter,1
Bradley-Anderson,1
Taylor-Pierce,1
Gill-Davis,1
Watkins-Zhang,1
Mora-Taylor,1
Griffin-Chaney,1
Mccall-Fowler,1
Wright-Davidson,1
Russo-Price,1
Burnett-Flores,1
Harper-Sims,1
Russell-Huang,1
Roberts-Miller,1
Hammond-Brown,1
Savage-Hansen,1
Crawford-Edwards,1
Jones-Olsen,1
Jacobs-Baker,1
Wolf-Collins,1
Solomon-Gardner,1
Berg-Fischer,1
Stephens-Bates,1
Rios-Gutierrez,1
Moody-Evans,1
Haney and Sons,1
Doyle-Lara,1
Joseph-Barton,1
Walters-Jensen,1
Jarvis-Reeves,1
Banks-Walker,1
Young-Barber,1
Perez-Fowler,1
Myers-Townsend,1
Heath-Todd,1
Travis-Davis,1
Reyes-Holmes,1
Woods-Howell,1
Smith-Cross,1
Knox-Pope,1
Rhodes PLC,1
Horton-Maldonado,1
Schmidt-Newman,1
Holt-Diaz,1
Nicholson-Evans,1
Stephens-Cox,1
Blair-Poole,1
Davis-Gross,1
Day-Baldwin,1
Greene-Farrell,1
Steele-Griffin,1
Smith-Hughes,1
Jones-Lee,1
Nichols-White,1
Banks-Olsen,1
Mullins-Huff,1
Morrow-Vargas,1
Lucas-Wright,1
Jackson-Fleming,1
Lamb-Middleton,1
Walker-Estrada,1
Torres-Alvarado,1
Hernandez-Oneal,1
Clark-Ruiz,1
Lopez-Powell,1
Freeman-Stanton,1
Black-Escobar,1
Guerrero-Wright,1
Smith-Schwartz,1
Hodges-Adams,1
Bowen-Fuller,1
Williams-Dunn,1
Andersen-Winters,1
Tyler-Trujillo,1
Lin-Stevenson,1
Wilson-Schroeder,1
Evans-Barnett,1
Bullock-Rivera,1
Medina-Sutton,1
Cooper-Mills,1
Edwards-Daniel,1
Brooks-Hines,1
Pruitt-Wilson,1
Turner-Campos,1
Powell-Lawrence,1
Martin-Warren,1
Bright-Bender,1
Strong-Henry,1
Vargas-Black,1
Hodges-Kerr,1
Dorsey-Guerra,1
Freeman-Ramos,1
Sexton-Johnson,1
Jackson-Perez,1
Gray-Patel,1
Nguyen-Wallace,1
Vargas-Hamilton,1
Horne-Escobar,1
Jones-Hubbard,1
Gonzalez-Moses,1
Arias-Moore,1
Riggs-Dunn,1
Maddox-Davis,1
Villa-Hicks,1
Williams-Gibson,1
Smith-Clements,1
Mercado-Ramirez,1
Terry-Welch,1
Woodard-Hayes,1
Rowe-Martin,1
Henderson-Graves,1
Mcdowell-Proctor,1
Warren-Irwin,1
Campbell-Duncan,1
Hart-Rich,1
Wheeler-Ferrell,1
Jackson-Ford,1
Cohen-Garza,1
Jenkins-Clark,1
Myers-Mccarty,1
Lee-Nunez,1
Swanson-Boyer,1
Cisneros-French,1
Mata-Robinson,1
Roberts-Bradshaw,1
Ward-Vasquez,1
Kelly-Henry,1
Mann-Crosby,1
Cooke-Curtis,1
Young-Rowe,1
Rodriguez-Keller,1
Sanders-Day,1
French-Murray,1
Guzman-Tran,1
Smith-Roberson,1
Green-Webster,1
Marshall-Snyder,1
Cunningham-Mason,1
Powell-Hodge,1
Gaines-Williams,1
Lewis-Hardy,1
Keith-White,1
Kennedy-Koch,1
Wise-Baird,1
Morales-Meyer,1
Baker-Martin,1
Schwartz-Carr,1
Wilson-Owens,1
Waters-Mclean,1
Walters-Peters,1
Gomez-Holland,1
Ayers-Evans,1
Johnson-Weeks,1
Hurley-Frank,1
Gregory-Hall,1
Jones-Pruitt,1
Lynch-Cox,1
Steele-Powell,1
Harvey-Simmons,1
Whitaker-Bush,1
Phillips-Hammond,1
Matthews-Bond,1
Allen-Castro,1
Adams-Allen,1
Cook-Woods,1
Chavez-Houston,1
Williams-Rowe,1
Jackson-Downs,1
Pierce-Pollard,1
Thompson-Bell,1
Norris-Guerra,1
Weber-Reyes,1
Leach-Hays,1
Ramos-Butler,1
Lopez-Hanna,1
Rogers-Malone,1
Campbell-Tapia,1
Atkinson-Kennedy,1
Turner-Lopez,1
Weber-Thomas,1
Erickson-Brown,1
Lloyd-Bailey,1
Woods-Obrien,1
Bentley-Strong,1
Hood-Sharp,1
Franco-Jackson,1
Lester-Stafford,1
Lee-Hodge,1
Garcia-Greer,1
Martin-Henry,1
Davis-Salazar,1
Jones-Willis,1
Diaz-Brandt,1
Warner-Perez,1
Alexander-Oneal,1
Kramer-Lopez,1
Pearson-Franklin,1
Kirby-Klein,1
May-Moore,1
Smith-Bentley,1
Hogan-Allen,1
Herrera-Bowen,1
Brown-Sellers,1
Jennings-Cobb,1
Lopez-Saunders,1
Woodard-Franklin,1
Powell-Rodriguez,1
Butler-Dixon,1
Moore-Ford,1
Juarez-Reilly,1
Tran-Mcdaniel,1
Combs-Lopez,1
Hicks-Alexander,1
Welch-Floyd,1
Mccoy-Estes,1
Howard-Mckenzie,1
Fisher-Lee,1
Freeman-Lee,1
Scott-Davidson,1
Nguyen-Freeman,1
Bishop-Orr,1
Ferguson-Wilson,1
Stevens-Cook,1
Galvan-Cobb,1
Brown-Terrell,1
Johns-Lopez,1
Schultz-Harper,1
Ballard-Wilson,1
Patel-Blackburn,1
Burns-Garrett,1
Adams-Levine,1
Hartman-Mckinney,1
Dodson PLC,1
Carlson-Cox,1
Baker-Ray,1
Hess-Alvarez,1
Schmitt-Jenkins,1
Miller-Cooper,1
Mcgee-White,1
Murray-Gonzalez,1
Booker-Castaneda,1
Bishop-Hansen,1
Garcia-Sweeney,1
Gonzalez-Booth,1
Lang-Clark,1
Cantu PLC,1
Waller-Martin,1
Herrera-Lopez,1
Mccoy-Preston,1
Salinas-Murray,1
Nichols-Marks,1
Vargas-Gates,1
Shaffer-Hamilton,1
Wilcox-Ray,1
Kim-Montes,1
Malone-Tucker,1
Freeman-Evans,1
Brooks-Martin,1
Montes-Santos,1
Allen-Chambers,1
Horne Inc,1
Martin-Roberts,1
Martin-Fisher,1
Moore-Ibarra,1
Shaw-Stewart,1
Clark-Fernandez,1
Goodwin-Perez,1
Dixon-Young,1
Robertson-Becker,1
Warren-Collins,1
Phillips-Martin,1
Young-Simmons,1
Parker-Butler,1
Cross-Jackson,1
Howell-Rodriguez,1
Mcclure-Valdez,1
Navarro-Mora,1
Medina-Anderson,1
Henderson-Lee,1
Johnson-Shaw,1
Bean-Wright,1
Pope-Jordan,1
Montgomery-Adams,1
Lee-Blanchard,1
Martinez-Cantu,1
Gray-Farmer,1
Moss Group,1
Keller-Marshall,1
Graves-Salazar,1
Watson-Krause,1
Sandoval-Arroyo,1
Meyer-Robertson,1
Martin-Crawford,1
Watkins-Cruz,1
Gregory-Richards,1
Jennings-Smith,1
Davis-Gillespie,1
Barron-Fowler,1
Thomas-Chavez,1
Petersen-Stuart,1
Nolan-Rivas,1
Johnson-Thompson,1
Sosa-Harris,1
Ortiz-Molina,1
Henry-Moreno,1
Richards-White,1
Bishop-Sanchez,1
Luna-Barton,1
Clark-Key,1
Rush-Becker,1
Miller-Murray,1
Morgan-Brennan,1
Diaz-Tucker,1
Clark-Hart,1
Beasley-James,1
Booth-Moss,1
Castro-Torres,1
Black-Smith,1
Barry-Rivera,1
Hurley-Randall,1
Pugh-Jackson,1
Flowers-Lawrence,1
Hill-Clay,1
Bailey-Valdez,1
Hess-Baker,1
Shelton-Taylor,1
Galvan-Barrett,1
Rasmussen-Graham,1
Lopez-Sherman,1
Moore-King,1
Morse Group,1
Romero-Robertson,1
Walsh-Rose,1
Ward-Hunter,1
Sanchez-Gregory,1
Pena-Moore,1
Adkins-Johnson,1
Dalton-Davenport,1
Cruz-Bautista,1
George-Wright,1
Bryan-Nielsen,1
Knapp-Delacruz,1
Gray-Turner,1
Spencer-Walker,1
Hoffman-Wright,1
Vasquez-Walker,1
Young-Schwartz,1
Hopkins-Smith,1
Daniels-Obrien,1
Quinn-Bryant,1
Sparks-Jackson,1
Lewis-Snyder,1
Kelly-Larson,1
Ward-Trujillo,1
Moore-Boyer,1
Dyer-Luna,1
Berry-Kemp,1
Holmes-Marquez,1
Jackson-Collins,1
Rosario-Hoover,1
Kennedy-Daniels,1
Wright-Taylor,1
Gates-Johnson,1
Burke-Reynolds,1
Anderson-Collins,1
Barnes-White,1
Johnson-Valdez,1
Gardner-Burgess,1
Thomas-Nelson,1
Anderson-Russell,1
Hobbs-Kerr,1
Briggs-Watson,1
Murray-Campbell,1
Evans-Savage,1
Benjamin PLC,1
Coleman-Sexton,1
Juarez-Marsh,1
Yates-Avery,1
Mitchell-Thomas,1
Dunn-Ellis,1
Rose-Matthews,1
Dixon-Harris,1
Turner-Phillips,1
Bridges-Rivera,1
Hawkins-Fowler,1
Price-Caldwell,1
Lee-Harvey,1
Arroyo LLC,1
Nichols-Bell,1
Williams-Shelton,1
Trujillo-Roberts,1
Foster-Turner,1
Clayton LLC,1
Holmes-Anderson,1
Mitchell-Rodgers,1
Brown-Hall,1
Griffith-Wolf,1
Castro-Mccarthy,1
Mathis-Wolfe,1
Hudson-Lawrence,1
Stephens-Barry,1
Holder-Pugh,1
Robinson-Dean,1
Melendez-Jimenez,1
Rangel-Russell,1
Ali-Marshall,1
Osborne-Lutz,1
Vasquez-Bennett,1
Alvarez-Jones,1
Hart-Flowers,1
Jenkins-Wheeler,1
Wells-Rios,1
Wade-Scott,1
Wagner-Baxter,1
Armstrong-Mason,1
Cole-Duncan,1
Rodriguez-Bowman,1
Fields-Horn,1
Crawford-Hart,1
Flores-Herring,1
Hess-Cole,1
Cooper-Allen,1
Monroe-Martinez,1
Moss-Weber,1
Knox-Schultz,1
Zimmerman-Wright,1
Beltran-Lamb,1
Ray-Allen,1
Rose-Silva,1
Shelton-Williams,1
Ruiz-Kelley,1
James-Knapp,1
Vincent-Lang,1
Torres-West,1
Wheeler-Berry,1
Stafford-Parrish,1
Hart-Phillips,1
Butler-Sampson,1
Rios-Alvarez,1
Rangel-Green,1
Adams-Baker,1
Hines-Baker,1
Barnes-Allen,1
Wheeler-Ward,1
Herrera-Snyder,1
Roy-Brennan,1
Becker-Prince,1
Burke-Cummings,1
Day-Montgomery,1
Martinez-Merritt,1
Bowers-Gibson,1
Dorsey-York,1
Booth Inc,1
Juarez-Liu,1
Edwards-Carroll,1
Sims-Murray,1
Meyers-Waters,1
Esparza-Brown,1
Little-Haas,1
Meyer-Brown,1
Reed-Foster,1
Murphy-Parks,1
Edwards-Mccoy,1
Howell-Patterson,1
Sanchez-Marsh,1
White-Miller,1
Ferrell-Bryant,1
Fletcher-Mcbride,1
Perez-Hughes,1
Brooks-Townsend,1
Wheeler-Baker,1
Welch-Kirby,1
Walker-Baker,1
Warren-Benson,1
Cooper-Clarke,1
Lopez-Acosta,1
Mills-Cobb,1
Clay-Elliott,1
Smith-Fowler,1
Dawson-Wood,1
Ochoa-Bowen,1
Sanchez-Robles,1
Nelson-Cooper,1
Garrison-Acevedo,1
Richardson-Smith,1
Andrews-Phelps,1
Welch-Singh,1
Gonzalez-Andrews,1
Atkinson-Lopez,1
Davis-Massey,1
Mercado-Irwin,1
Lawson-Mitchell,1
Leon-Jones,1
Love-Nguyen,1
Scott-Mcdowell,1
Foster-Miller,1
Holmes-Mcfarland,1
Cobb-Maldonado,1
Cortez-Hoover,1
Reyes-Harris,1
Ashley-Smith,1
Hodge-Pierce,1
Austin-Newman,1
Fisher-Chen,1
Mullins-Turner,1
Reed-Bray,1
Johnson-English,1
Wall Group,1
Mercado-Nelson,1
Robinson-Moon,1
Parks-Potter,1
Fitzpatrick-Kim,1
Graham-Johnson,1
Lowe-Velazquez,1
Turner-Lewis,1
Brown-Newman,1
Gutierrez-Bell,1
Fernandez-Pierce,1
Watson-Newman,1
Padilla-Schwartz,1
Lee-Bailey,1
Blake-Fox,1
Nelson-Foley,1
Garcia-Barnett,1
Davis-Ibarra,1
Thompson-Schmidt,1
Mason-Ritter,1
Reid-Wallace,1
Alexander-Frank,1
Reese-Thomas,1
Pacheco-Bennett,1
Horton-Craig,1
Burns-Roberts,1
Alvarado-Farmer,1
Huff-Erickson,1
Howe-Larson,1
Barnes-Roman,1
Jenkins-Jordan,1
Hicks-Tran,1
Johnston-Tate,1
Burton-Turner,1
Flores-Morton,1
Wyatt-Young,1
Baker-Kelley,1
Oliver-Torres,1
Reed-Roach,1
Harrington-Mckay,1
White-Rose,1
Kelly-Jimenez,1
Green-Monroe,1
Mitchell-Lopez,1
Howard-Ward,1
Ellis-Vance,1
Martinez-Torres,1
Mullen-Miller,1
Nichols-Conley,1
Barnett-Thomas,1
Stone-Wyatt,1
Turner-Serrano,1
Cox-Wiggins,1
Floyd-Castro,1
Bullock-Nichols,1
Kirk-Silva,1
West-Anderson,1
Murphy-Cook,1
Baker-Spencer,1
Davis-King,1
Nash-Marsh,1
Koch-Miller,1
Henry Inc,1
Downs-Acevedo,1
Ruiz-Joseph,1
Blanchard-Cook,1
Velez-Dean,1
Fischer-Rivera,1
Lopez-Snyder,1
Green-Wood,1
Lam-Fleming,1
Owens-Lopez,1
Herrera-Cook,1
Todd-Nelson,1
Vang-Gilbert,1
Watson-Arias,1
Mccoy-Robertson,1
Cruz-Hernandez,1
Harrison-Aguilar,1
Hudson-Weber,1
Kennedy-Farley,1
Conrad-Duke,1
Lowe-Bolton,1
Anderson-Cohen,1
Gregory Ltd,1
Sosa-Whitaker,1
Crawford-Reid,1
Stout-Elliott,1
Howard-Hunter,1
Hughes-Bush,1
Cortez-Reyes,1
Phillips-Wilson,1
Romero-Roberts,1
Martin-Ferrell,1
Walter and Sons,1
Strickland-Gay,1
Hayes-Harrington,1
Rodgers-Williams,1
Munoz-Wilcox,1
Smith-Watts,1
Weber-Trevino,1
Norman-Flowers,1
Campos-Reese,1
Macdonald-Long,1
Bauer-Walter,1
Riley-Harris,1
Mathews-Keller,1
Dixon-Hunter,1
Holmes-Fields,1
Turner-Perez,1
Jackson-Davis,1
Castro-Brown,1
Garcia-George,1
Grimes-Ramos,1
Reyes-Young,1
Peck-Glass,1
Cook-Horn,1
Matthews-Bell,1
Strickland-Perez,1
Guerra-Stewart,1
Grant-Smith,1
Ferguson-Parsons,1
Duarte-Sullivan,1
Edwards-Tate,1
Snow-Villanueva,1
Lewis-Arnold,1
Serrano PLC,1
Armstrong-Ray,1
Dixon-Finley,1
Mccann-Wright,1
Gill-Tapia,1
Blake-Robertson,1
Montes PLC,1
Krueger-Archer,1
Bowman-Mendez,1
Morrow-Zuniga,1
Pierce-Wall,1
Gardner-Acosta,1
Reeves-Davis,1
Lamb-West,1
Patton-Larson,1
Robinson-Lindsey,1
Short-Kelly,1
Hensley-Keith,1
Beard-Clark,1
Velez-Carr,1
Cardenas-Estrada,1
Garcia-Dixon,1
Harvey-Castillo,1
Barry-Terrell,1
Avila-Richardson,1
West-Powell,1
Reynolds-Knox,1
Graham-Henson,1
Reed-Reyes,1
Hernandez-Gibson,1
Lindsey-Johnson,1
Baird LLC,1
Elliott-Hill,1
Moore-Ewing,1
Huffman-Miller,1
Myers-Pugh,1
Wells-Reid,1
Morales-Sharp,1
Weaver-Hanna,1
Sheppard-Carter,1
Mendez-Snyder,1
Wright-Snyder,1
Freeman-Landry,1
Goodwin-Chandler,1
Butler-Avila,1
Spencer-Padilla,1
Garza-Bray,1
Bowman-Young,1
Crane-Reed,1
Gilbert-Acevedo,1
Kramer-Ruiz,1
Frey-Smith,1
Bennett-Jenkins,1
Mueller-Smith,1
Rivas-Nunez,1
Haney-Lee,1
Reese-Jenkins,1
Wilcox-Parker,1
Crawford-Lloyd,1
Sutton-Dawson,1
Stafford-Brock,1
Diaz-King,1
Everett-Hall,1
Brooks-Case,1
Espinoza-Herrera,1
Clay-Cooper,1
Chen-Sparks,1
Perez-Jacobs,1
Woodard-King,1
Parker-Stokes,1
Hernandez-Jordan,1
Hall-Jensen,1
Barnett-Weeks,1
Osborne-Barnes,1
Combs-Mitchell,1
Pollard-Bruce,1
Schmidt-Larson,1
Salas-Armstrong,1
Reynolds-Guzman,1
Becker-Wright,1
Haley-Kennedy,1
Anthony-Simon,1
King-Howell,1
Shaw-Rosales,1
Harvey-Rivera,1
Reilly-Merritt,1
Thomas-Taylor,1
Flowers-Chambers,1
Castro-Carter,1
Winters Inc,1
Weeks-Kennedy,1
Hill-Mcdonald,1
Potter-Harris,1
Johnson-Sanders,1
Craig-Gonzalez,1
Calderon-Hartman,1
Rice-Miller,1
Benitez-Jones,1
Leblanc-Vang,1
Adkins-Elliott,1
Calderon-Oconnor,1
Jimenez-Ramirez,1
Johnson-Stanley,1
Conley-Nguyen,1
Villa-Thomas,1
Blankenship-Koch,1
Gomez-Castro,1
Jimenez-Valencia,1
May-Mcdonald,1
Blair-Moreno,1
Jacobson-Ball,1
Shelton-Bell,1
Dean-Raymond,1
Hall-Jordan,1
Salazar-Vazquez,1
Douglas-Smith,1
Brown-Villa,1
Cooper-Hill,1
Weiss-Watson,1
Terrell-Deleon,1
Haynes-Williams,1
Huynh-Brown,1
Stanton-Levy,1
Mcguire-Gibson,1
Gilbert-Sanders,1
Campos-Hunter,1
Salinas-Snyder,1
Moss-Barnett,1
Scott-Cook,1
Byrd-Strong,1
Gonzales-Mays,1
Peterson-Greene,1
Porter-Lopez,1
Leach Inc,1
Holt-Garcia,1
Scott-Cox,1
Crane-Adams,1
Lopez-Rice,1
Harris-Norris,1
Pearson-Romero,1
Haynes-Smith,1
Meyer-Young,1
Sloan-Fuentes,1
Lopez-Perez,1
White-Hayes,1
Jones-Heath,1
Berg-Booth,1
Cooper-Wright,1
Mercer-Smith,1
Nichols-Gardner,1
Williams-Arnold,1
Murphy-Ford,1
Collier-Ferrell,1
Bradshaw Inc,1
Jarvis-Wright,1
Bennett-Benson,1
Torres-Chavez,1
Finley-Clark,1
Potter-Fischer,1
Rodgers-Kelley,1
Cummings-Pruitt,1
Yang-Conway,1
Larson-Dalton,1
Brewer-Flores,1
Snyder-Lawrence,1
Jones-Shaw,1
Neal-Khan,1
Phelps-Miller,1
Ortiz-Lewis,1
Maldonado-Parker,1
Wood-Cardenas,1
Solis-Rice,1
Rose-Santos,1
Monroe-Evans,1
Olson-Charles,1
Cherry-Berg,1
Navarro-Graham,1
Dixon-Brown,1
Johnson-Dean,1
Mcgee-Allen,1
Wang-Wright,1
Davila-Romero,1
Walker-Sheppard,1
Roy-Campbell,1
Robinson-York,1
Grimes-Hernandez,1
King-Dunn,1
Garrett-Calhoun,1
Silva-Thompson,1
Orr-Bennett,1
Benjamin-Smith,1
Walker-Nolan,1
Frye-Mcdowell,1
Mack-Bryant,1
Johnston-Ramos,1
Potter-Kidd,1
Molina-Murphy,1
Marshall-Garcia,1
Page-Myers,1
Good-Garcia,1
Horne-Moran,1
Wright-Mathews,1
Lopez-Mcfarland,1
Leblanc-Fisher,1
Rivera-Wagner,1
Clark-Vance,1
Henry-Mcclure,1
James-Mccarthy,1
Moore-Holder,1
Davis-Shepard,1
Brown-Roy,1
Lang-Goodwin,1
Frank-Coffey,1
West-Phillips,1
Macias-Taylor,1
Smith-Bird,1
Garcia-Wolf,1
Wilson-Robles,1
Parker-Hayes,1
Flynn-Waters,1
Ruiz-Castillo,1
Carson-Mcgee,1
Lara-Webb,1
Moore-Murphy,1
Bright-Salas,1
Ellis-Willis,1
Manning-Sullivan,1
Miller-Wang,1
Pham-Lowery,1
Mason-Nguyen,1
Lynch-Rogers,1
Banks-Terry,1
Henderson-Mckay,1
Mitchell-Santos,1
Henry-Austin,1
Martinez-Green,1
Velazquez-Joseph,1
Whitney Inc,1
Walker-Leon,1
Ward-Hicks,1
Parrish-Henry,1
Mcgrath Ltd,1
Thomas-Maddox,1
Flowers-Howell,1
Moran-Ferrell,1
Davis-Salas,1
Ellis-Schroeder,1
Rivera-Sanford,1
Ayers-Malone,1
Lawson-Estrada,1
Caldwell-Bowen,1
Jenkins-Pearson,1
Freeman-Hughes,1
Bowman-Gonzalez,1
Turner-Santana,1
Mcdowell-Massey,1
Gutierrez-Mcgee,1
Parker-Barnes,1
Rice-Swanson,1
Morris-Wells,1
King-Howard,1
Adams-White,1
Perez-Avila,1
Bean-Garrett,1
Garner-Wagner,1
Cooper-Dean,1
Hickman-Johnson,1
Bailey-Fox,1
Hanson-Scott,1
Rich-Crosby,1
Zuniga-Booth,1
Cooper-Park,1
Berger-Williams,1
Taylor-Chavez,1
Peterson-Mcgee,1
Parrish-Lee,1
Harrison-Garrett,1
Simpson-Palmer,1
Harvey-Hampton,1
Holland-Golden,1
Tran-Woods,1
Hernandez-Combs,1
Contreras-Glenn,1
Blair-Smith,1
Morse-Tate,1
Miller-Gonzales,1
Jackson-Willis,1
Craig-Johnson,1
Boyle-Cooper,1
Frey-Shaw,1
Rogers-Salinas,1
Brewer-Green,1
Mcclain-Hunt,1
Holland-Barton,1
Weber-Jones,1
Nelson-Gordon,1
Haynes-Colon,1
Figueroa-Morse,1
Frey-Morgan,1
Stevenson-Rich,1
Miller-Martin,1
Mitchell-Jensen,1
Cardenas-Johnson,1
Daugherty-Burke,1
Chen-Villa,1
Marsh LLC,1
Wilson-Zavala,1
Fitzgerald-Kim,1
Johnson-Rollins,1
Burke-Stevens,1
Johnson-Dudley,1
White-Carrillo,1
Hays-Pope,1
Hunt-Stone,1
Shah-Jenkins,1
Reed-King,1
Cole-Arias,1
King-Burns,1
Taylor-Walsh,1
Higgins-Gonzales,1
Beltran-Molina,1
Jenkins-King,1
Nielsen-Pena,1
Klein-Lopez,1
Adams-Reid,1
Cain-Tran,1
Payne-Peters,1
Jones-Zimmerman,1
Lindsey-Gilmore,1
Davis-Jackson,1
Hamilton-Nunez,1
Berry-Marsh,1
Rivera-Graves,1
Oliver-Carter,1
