merchant_name,total_spend
"Singleton, Bernard and Miller",315.34
Coleman-Miranda,315.31
"Garcia, Kidd and Moore",315.19
"Freeman, Williams and Evans",315.18
"Flores, Henry and Powers",315.06
Ramos-Walsh,315.01
Ellis-Hoffman,314.95
Church-Mccarthy,314.95
"Reed, Benjamin and Vasquez",314.9
"Thompson, Ayers and Watkins",314.65
Stanley-Sullivan,314.44
Waters-Davis,314.43
"Lester, Hall and Rodriguez",314.33
"Higgins, Cisneros and Mitchell",314.29
"Cummings, Alvarez and Conrad",314.27
Larson-Gutierrez,314.27
"Martinez, Chen and Scott",314.18
Ward-Todd,314.18
Walls LLC,314.15
"Velasquez, Wells and Lee",314.11
Ponce Group,314.11
Melton Ltd,313.97
"Sellers, Scott and Reed",313.75
Mcneil-Lee,313.68
Allen-Rhodes,313.65
"Cummings, Harris and Chavez",313.39
"Cortez, Hale and Bowen",313.3
"Howe, Smith and Smith",313.27
Parker-Young,313.2
Parker-Brooks,312.95
Bradley-Holder,312.68
Stephens-Gray,312.65
"Smith, Garcia and Jones",312.6
Jensen-Arnold,312.6
Cooper-Jenkins,312.41
Cummings-Hopkins,312.24
Cole-Lopez,312.19
Grant-Mason,312.19
Morales-Carr,312.16
Soto-Simmons,312.1
Greene-Christensen,312.09
"Fisher, Watkins and Christensen",311.9
Meadows-Mccarthy,311.85
Nielsen and Sons,311.85
Doyle-Valdez,311.74
Sanders-White,311.67
"Sanchez, Smith and Montgomery",311.6
"Scott, Arnold and Davis",311.53
Ochoa-Baker,311.5
"Cunningham, Richmond and Doyle",311.45
Avery-Klein,311.07
"Howe, Kent and Vazquez",310.83
Phelps-Miller,310.7
Ruiz-Cardenas,310.64
"Rogers, Boyle and Estrada",310.6
Joseph-Barnes,310.46
"Williams, Acosta and Hopkins",310.3
Anderson-Ritter,310.3
"Olsen, Hernandez and Myers",310.08
Mullins-Sanders,309.8
"Pitts, Lynn and Thompson",309.77
Love-Casey,309.51
"Reyes, Jones and Benitez",309.49
"Moody, Bell and Evans",309.25
Fox-Davis,309.19
"Mclaughlin, Bennett and Ramirez",309.11
Phillips-Golden,309.09
Andrade-Bass,308.98
"Ross, Jones and Nguyen",308.82
"Nunez, Robertson and Smith",308.75
Wallace-Reed,308.72
"Peters, Williams and Mcintyre",308.7
Bryant-Mcdonald,308.64
Hall-Ruiz,308.41
Morris-Murphy,308.39
"Simmons, Whitaker and Frazier",308.31
"Marshall, Acosta and Williams",308.29
"Wiley, Ramos and Gregory",308.29
Palmer-Wright,308.06
"Peterson, Herrera and Wright",308.05
Pearson-Anderson,307.96
"Garcia, Franklin and May",307.7
Moore-Berry,307.67
"Campbell, Brown and Stephens",307.54
Escobar-Collins,307.54
Evans-Hurley,307.45
Carlson-Wood,307.4
"Carroll, Wright and Frye",307.34
Fleming-Mitchell,307.14
"Carter, Walter and Lowery",307.13
Jimenez-Harrell,307.03
"Harris, Warner and Vega",307.02
"Cardenas, Wong and Melendez",306.92
Hines Ltd,306.91
"Hansen, Zimmerman and Ayers",306.89
"Clark, Holmes and Terry",306.71
"Mills, Stanley and Rodriguez",306.63
"Nelson, Estrada and Myers",306.59
"Page, Bowman and Carter",306.56
Perez-Ross,306.49
Washington-Schmidt,306.17
"Cox, Gomez and Alexander",306.13
"Haynes, Young and Munoz",306.07
"Thomas, Castaneda and Ingram",305.86
Torres-Chavez,305.64
"Horton, Harris and Oliver",305.6
"Boyd, Williams and Williams",305.47
Phillips-Curry,305.45
"Hatfield, Davidson and Perez",305.31
Lynn-Reynolds,305.31
"Cruz, Riley and Hale",305.19
Davis-Herrera,305.15
Leon-Jones,305.06
"Parker, Allen and Robinson",305.03
Waller-Thomas,305.02
"Garcia, Garcia and Grant",305.01
"Kennedy, Cox and Garrett",304.84
Brown-Garner,304.84
"Knight, Schneider and Coleman",304.75
"Simpson, Owens and Meza",304.7
Hayes-Warren,304.68
Mcgee-Murphy,304.64
Shelton-Robinson,304.45
"Jenkins, Simpson and Hernandez",304.27
Russell-Thompson,304.18
"Rios, Avila and Savage",304.15
Brown-Griffin,304.05
Irwin PLC,303.98
Hunt-Pittman,303.97
"Holmes, Hunter and Martinez",303.93
Sampson LLC,303.81
Clark-Carlson,303.77
Williams-Shelton,303.21
"Hernandez, Roberts and Martinez",303.14
Sweeney-Smith,303.03
"Taylor, Ross and Richards",302.99
"Serrano, Taylor and Ford",302.89
Gilbert-Taylor,302.78
"Henderson, Hall and George",302.74
Morse-Smith,302.73
Snyder-Lawrence,302.72
Colon-Ward,302.71
"Hill, Rogers and Williams",302.7
Brown-Rogers,302.63
Craig-Cannon,302.51
"Robinson, Rogers and Palmer",302.5
Parker-Clayton,302.49
"Coffey, Collins and Holt",302.47
"Smith, Mclaughlin and Brown",302.34
Mayer-Vega,302.21
"Porter, Clark and Hill",302.15
"Larson, Garcia and Cisneros",302.11
"Terrell, Jones and Riley",302.1
Roy Inc,302.04
Rivera-Pittman,301.98
Curry-Sanchez,301.98
"Mcdowell, Harvey and Mcgee",301.97
"Christian, Gutierrez and Li",301.93
Fowler-Harris,301.87
Mitchell-Jensen,301.77
"Hanson, Walker and Brown",301.72
"Bray, Coleman and Johnson",301.49
Pace-Charles,301.41
"Collins, Rice and Jones",301.29
"Kennedy, Nguyen and Rodriguez",301.27
Moore-Delacruz,301.24
"Gonzalez, Carey and Espinoza",301.21
"Turner, Reynolds and Gutierrez",301.14
Robles-Owens,301.06
"Francis, Montoya and Silva",300.96
Henderson-Mckay,300.67
Molina-Smith,300.6
Anderson-Kennedy,300.45
Huff-Schmitt,300.44
"Perry, Nelson and Lewis",300.4
"Lee, Brewer and Dudley",300.34
"Smith, Miranda and Foster",300.19
"Ayala, Perry and Hood",300.04
"Baker, Buchanan and Jefferson",299.84
"Wagner, Atkins and Martin",299.81
"Cox, Garcia and Henderson",299.78
Bond LLC,299.77
"Campbell, Scott and Malone",299.58
Guzman-Chung,299.58
Barber-George,299.53
"Herring, Smith and Mendez",299.51
"Robinson, Cochran and Carter",299.45
Bailey-Ayala,299.45
Li-Moody,299.45
"Dominguez, Morgan and Beasley",299.39
"Hays, Salinas and Olsen",299.32
Bryant-Hatfield,299.18
"Adams, David and West",299.11
"Gordon, Mcconnell and Preston",299.0
"Powell, Moody and Bond",298.92
Peterson-Cunningham,298.79
Newman-Ortiz,298.71
"Mitchell, Schaefer and Hamilton",298.66
Neal-Robertson,298.61
"Price, Curry and Diaz",298.51
"Patton, Price and Bennett",298.49
"Preston, Singleton and Griffin",298.4
"Powers, Harmon and Boyer",298.32
"Wise, Ruiz and Frazier",298.01
Boone-Ferguson,297.92
Wood-Martinez,297.85
"Vaughn, Payne and Brown",297.7
Newton-Flynn,297.66
"Williams, Fitzgerald and Santiago",297.61
Mcbride-Price,297.52
Patterson-Welch,297.47
"Murray, Torres and Tyler",297.32
"Ewing, Miller and Reid",297.16
"Powell, Moore and Robinson",297.11
"Buchanan, Hughes and Ortiz",297.08
Brown-Morris,296.83
Malone-Shaw,296.76
Ortiz-Shaw,296.74
Brown-Schwartz,296.7
"Simon, Chen and Young",296.66
"Medina, Nelson and Hernandez",296.62
Ross-Weber,296.58
"Kelley, Reynolds and Jones",296.53
Mcmahon-Wagner,296.21
Mckee-Wagner,296.01
Raymond-Simmons,295.92
"Rice, Smith and Oconnor",295.55
Wilson-Conner,295.37
"Miller, Young and Harding",295.33
Ramirez-Raymond,295.25
"Mckinney, Cruz and Moreno",295.13
"Duncan, Robinson and Wolfe",295.11
Walker-Hernandez,294.96
Hernandez-Dawson,294.93
"Edwards, Rowe and Robinson",294.87
"Henson, Smith and Roberts",294.74
"Holt, Allen and Pierce",294.61
Beck-Bass,294.54
Robinson-Blake,294.49
Haley-Collins,294.37
Soto-Anderson,294.1
"Simmons, Barr and Harding",294.06
"Cervantes, Sweeney and Friedman",293.94
"Perkins, Hernandez and Bates",293.87
"Jones, Sawyer and Lopez",293.73
"Mcmillan, Cannon and Reynolds",293.72
"Fleming, Perkins and Gallagher",293.67
Hartman-Bernard,293.62
"Robertson, Howard and Hayes",293.6
"Tucker, Porter and Cooley",293.55
Williams-Hardin,293.47
Wade-Simmons,293.36
"Williams, Perkins and Brown",293.22
Green-Allen,293.16
"Stewart, Nelson and Clark",293.12
"Walsh, Houston and Lambert",292.9
Knight-Fitzgerald,292.89
"Schroeder, Washington and Watts",292.87
"Bartlett, Stevens and Peters",292.45
Clark-Wood,292.45
Love-Nguyen,292.41
"Cook, Ruiz and Rivera",292.36
"Martin, Vega and Lyons",292.3
"Turner, Rice and Richards",292.21
Lynch-Zamora,292.19
"Bonilla, Campbell and Montgomery",292.15
Henderson-Baxter,292.03
Booker-Morrison,291.89
Kirk-Morales,291.84
Carter-Nielsen,291.75
Lane-Conley,291.59
Dominguez-Ingram,291.44
"Butler, Christian and Munoz",291.27
"Campbell, Caldwell and Wallace",291.17
"Anthony, Dominguez and Garrett",291.12
Bass-Brown,291.04
Petersen-Allison,290.79
"Graves, Jackson and Medina",290.77
Alvarez-Moreno,290.49
"Wilkinson, Foster and Murphy",290.48
"King, Murray and Parsons",290.42
"Le, Taylor and Odonnell",290.35
"Myers, Mathews and Rivera",290.3
"Stewart, Cruz and Ayers",290.16
"Atkins, Thomas and Smith",290.14
Delacruz-Webb,290.09
"Shaffer, Clay and Barnett",290.07
"Jones, Serrano and Mathews",289.95
"Shaw, Gregory and Strickland",289.79
"Ferrell, Ferguson and Baker",289.78
"Mathews, Peterson and Williams",289.77
"Brooks, Mills and Howard",289.69
"King, Herrera and Park",289.44
Stephens-Walsh,289.44
Gonzales-Gaines,289.42
Bernard and Sons,289.36
"Andrews, Burns and Arnold",289.34
Jimenez-Blackwell,289.32
"Johnson, Ayala and Perkins",288.87
"Garcia, Brown and Richards",288.68
"Whitney, Stevenson and Torres",288.66
Jackson-Tyler,288.65
Oliver-Strickland,288.52
Petersen and Sons,288.35
"Glover, Pollard and Dominguez",288.3
"Boyer, Jones and Lewis",288.3
"Maddox, Rodriguez and Walker",288.17
Cross-Wallace,288.15
Thomas-Edwards,288.06
Anderson-Martin,288.06
"Ray, Hutchinson and Oneill",288.0
"Espinoza, Bell and Pham",287.99
"Arnold, Daniel and Brooks",287.87
"Spencer, Espinoza and Lewis",287.78
"Ewing, Johnson and Thompson",287.78
"Mccann, Cherry and Taylor",287.66
"Walker, Roberts and Walls",287.65
"Gonzalez, Estrada and Kim",287.5
Ford-Sanford,287.49
Carlson-Perkins,287.47
Bennett-Johnson,287.45
"Saunders, Gomez and Walters",287.2
Chambers-Kennedy,286.93
Thomas-Little,286.87
"Long, Smith and Figueroa",286.8
"Perez, Foster and Castillo",286.76
"Castaneda, Burke and Martinez",286.71
"Frank, Gray and Thomas",286.71
"Jenkins, Mueller and Lam",286.57
Pineda-Boyd,286.46
"Hale, Morrow and Nelson",286.44
"Maxwell, Anderson and Mcneil",286.43
"Smith, Wallace and Farrell",286.36
"Lucero, Dean and Wallace",286.23
Campbell-Sims,286.11
George-Doyle,286.05
"Castillo, Hernandez and Obrien",286.03
"Thompson, West and Bailey",285.95
Schmidt-Robinson,285.95
Riggs-Williams,285.84
Santos-Holmes,285.81
"Fernandez, Burns and Reed",285.8
"Stanley, Lynch and Johnson",285.79
Wheeler-Duncan,285.79
Edwards-Owen,285.69
Clay-Cooper,285.55
"Gonzales, Owens and Turner",285.53
"Green, Butler and Mckenzie",285.37
"Powell, Marshall and Boyd",285.37
Wang and Sons,285.35
Clarke-Williams,285.25
"Morgan, Davis and Thomas",285.22
"Edwards, Davis and Giles",285.18
"Moore, Salazar and Jones",285.18
Owens-Mendoza,285.13
Dalton Inc,285.1
Daniels-Cruz,285.1
"Torres, Patton and Cole",285.04
"Daniel, Horne and Bennett",284.99
"Winters, Vasquez and Harrington",284.9
Rodriguez-Stephenson,284.84
Patton-Larson,284.84
"Thompson, Evans and Cochran",284.72
"Henson, Gomez and White",284.71
Black-Duncan,284.63
Green-Williams,284.58
"Allen, Rogers and Bowen",284.55
"Davis, Duncan and Sanders",284.51
Schmidt-Rodriguez,284.3
Carroll-Anderson,284.15
Marshall-Miller,283.95
Burgess-Fletcher,283.94
"Phillips, Wood and Mahoney",283.85
"Hernandez, Spencer and Martinez",283.81
Russell-Wilson,283.73
"Ramirez, Brooks and Mcdonald",283.71
Walker-Gutierrez,283.68
"Ward, Farrell and Cox",283.66
"Wood, Owen and Harris",283.55
"Singleton, Collins and Mckay",283.54
"Ford, Rodriguez and Solis",283.53
Brewer-Howell,283.52
"Hoffman, Morales and Moreno",283.43
Mahoney-Moore,283.39
Farrell-Wells,283.35
"Pollard, Martin and Thomas",283.3
Sexton-Williamson,283.25
Valencia-Jennings,283.22
Hamilton-Price,283.21
Nielsen-Johnson,283.1
Hanna-Foster,283.05
"Tapia, Perez and Davis",283.01
"Lee, Larson and Carter",282.89
"Owens, Butler and White",282.87
"Davis, Parker and Gonzalez",282.76
Harris-Butler,282.62
Conner-Hodge,282.6
"Harrington, Vaughn and Larsen",282.52
Harrison-Caldwell,282.5
"White, Good and Thomas",282.49
"Roberts, Williams and Jones",282.33
"Ward, Duncan and Jackson",282.32
Marshall-Daniels,282.32
Howe-Buckley,282.31
"Elliott, Newton and Bates",282.3
"Cruz, Larsen and Ferguson",282.18
Yates-Rivera,282.13
"Moon, Burns and Simmons",281.75
"Rosario, Buck and Smith",281.72
Murray-Sanford,281.63
"Lewis, Castillo and Leach",281.4
Hodge-Blackburn,281.36
"Ruiz, Mcdonald and Hampton",281.27
Spencer-Carey,281.27
"Chapman, Silva and Reed",281.19
"Patel, Kirby and Wilson",280.89
Freeman-Campbell,280.71
"Cole, Chambers and Murphy",280.57
"Bryant, Horne and Boyer",280.57
"Doyle, Henderson and Villa",280.51
"Johnson, Joyce and Suarez",280.48
"Rivera, Franco and Barnes",280.39
"Duncan, Clark and Joseph",280.32
"Taylor, Nelson and Cunningham",280.23
Robinson-Mcdaniel,280.21
Washington-Mason,280.19
Clark-Avila,280.16
Schwartz-Johnson,280.03
"Myers, Rodriguez and Parker",279.83
Rasmussen-Kelly,279.79
"Day, Vazquez and Rocha",279.75
Sanchez-Taylor,279.73
"Conrad, Carter and Ward",279.69
Gates-Cook,279.66
"Banks, Lane and Schroeder",279.54
"Spears, Hopkins and Wilson",279.51
"Gonzalez, Mosley and Lee",279.51
"Martinez, Moreno and Weaver",279.44
Norman-Hill,279.32
"Alvarez, Bridges and Green",279.23
Steele-Mason,279.2
Garcia-Riley,279.12
"Hansen, Miranda and Collier",279.02
"Reynolds, Mercado and Taylor",278.98
"Parrish, Moore and Hobbs",278.94
Hoffman-Harris,278.91
"Bates, Yang and Reynolds",278.87
"Bell, Ellis and Brown",278.85
Mendez-Walker,278.76
"Hardin, Taylor and Harris",278.57
"Dalton, Freeman and Roth",278.49
Colon-Neal,278.35
Davis-Harris,278.1
"Moses, Wong and Waller",278.07
Scott-Anderson,278.05
"Cole, Walker and Parker",278.03
"Mayer, Mooney and Brown",278.02
"Scott, Johnson and Perez",277.98
"Stephens, Olsen and Riley",277.94
Dennis-Wagner,277.75
"Rodriguez, Martinez and Gonzalez",277.71
"Velasquez, Graves and Thompson",277.65
Henson-Reese,277.55
Hughes-Powers,277.49
"Branch, Walter and Duncan",277.45
"Evans, Stewart and Davis",277.37
Martin-Castro,277.31
"Barker, Freeman and Lewis",277.17
Summers-Walsh,277.13
"Vasquez, Benson and Cohen",277.07
Rivers-Gonzales,277.03
Powers-Cook,276.69
Woods-King,276.68
"Cox, Allen and Stafford",276.64
Jackson-Lloyd,276.61
"Salazar, Mendez and Ball",276.56
"Santiago, Reed and Randolph",276.51
"Baldwin, Allen and Freeman",276.51
"Simmons, Duarte and Miller",276.51
Houston-Cruz,276.49
"Miranda, Gillespie and Khan",276.33
"Schneider, Anderson and Moreno",276.27
Wilson-Bradshaw,276.26
Torres-Barnett,276.17
"Morgan, Chang and Sullivan",276.16
"Rich, Li and Johnson",276.09
"Henry, Chapman and Gardner",276.03
Byrd-James,276.02
"Williams, Mullins and Anderson",275.86
"Hunt, Rogers and Romero",275.76
"Thomas, Hubbard and Cruz",275.72
White-Payne,275.66
"Adams, George and Walters",275.56
"Allen, King and Lopez",275.5
Bennett-Turner,275.5
"Oconnor, Norris and Harrison",275.39
Webster-Campbell,275.37
Dixon-Wright,275.15
Cooke-Baker,275.09
"Schwartz, Dawson and Rodriguez",274.83
Buchanan-Holder,274.79
Thornton-Rose,274.73
"Grimes, Walsh and Johnson",274.71
Austin-Church,274.66
"Jensen, Wagner and Mckee",274.62
Christian-Carroll,274.51
"York, Smith and Juarez",274.27
Austin-Houston,274.11
"Mullins, Perez and Elliott",274.0
"Green, King and Rivera",273.95
Watkins-Flores,273.86
"Evans, Johnson and Johnson",273.85
Shelton-Young,273.8
"Brown, Miller and Mccarthy",273.51
"Thompson, Dyer and Davis",273.47
"Perez, Moore and Hill",273.07
Hull-Pope,272.88
"Haney, Kane and Wright",272.81
Griffin-Daniel,272.71
Parker-Skinner,272.71
Wade-White,272.69
"Garcia, Wallace and Gilmore",272.56
"Rivas, Lopez and Oneill",272.38
Kennedy-Zimmerman,272.38
"Schultz, Andrews and Williams",272.1
Hart-Romero,272.03
"Ayala, Wright and Brown",272.02
"Davis, Ortiz and Martinez",272.01
"Werner, Miller and Newton",271.99
Tyler-Rodriguez,271.69
"Garcia, Carroll and Jones",271.58
Cunningham-Nguyen,271.51
"Smith, Berry and Diaz",271.33
"Rivers, Hubbard and Powell",271.28
"Barton, Brandt and Pena",271.2
"Gregory, Salazar and Kim",271.2
"Caldwell, Perez and Rangel",271.19
"Carter, Gregory and Murray",271.17
"Smith, Callahan and Hughes",271.14
Wallace-Brown,271.13
"White, Rosales and Sharp",271.07
Blake-Lawrence,270.73
"Diaz, Hodges and Schwartz",270.59
"Hill, Wright and Simpson",270.56
"Heath, Flores and Wells",270.5
Carr-Mcgrath,270.46
Woodward-Thomas,270.27
"Warner, Williams and Stafford",270.13
White-Castro,270.12
"Anderson, Williams and Rodriguez",269.97
"Cooper, Hines and Morales",269.77
"Hernandez, Wilson and Salinas",269.69
Beard-Williams,269.45
Watson-Scott,269.41
Goodwin-Brewer,269.38
Clements LLC,269.32
Solomon-Craig,269.18
Frederick-Smith,269.16
"Moore, Jones and Young",269.15
"Acevedo, Jennings and Robbins",269.12
"Ray, Smith and Hancock",269.12
Perez-Nelson,268.91
"Diaz, Williams and Munoz",268.85
"Smith, Walters and Ramsey",268.83
Smith-Bauer,268.73
"Daniels, Herrera and Krueger",268.63
Sanders-Harris,268.63
"Snyder, Wright and Phelps",268.57
"Callahan, Johnson and Hess",268.35
"Santana, Mejia and Ellis",268.27
Banks-Cunningham,268.25
"Smith, Palmer and Stevenson",268.24
Cooper-Burke,268.24
"Brown, Vance and Brown",268.17
Good Inc,268.17
Zavala-Smith,268.14
Howell-Patterson,268.05
Bell-Ramos,267.61
"Martin, Harris and Hill",267.5
"Sanchez, Lee and Bryant",267.49
Diaz-Banks,267.27
"Herrera, Kent and Kline",267.21
"Soto, Bender and White",267.18
"Moore, Shannon and Diaz",267.11
"Fitzpatrick, Perez and Hogan",267.09
Hamilton-Morris,267.08
Jones-Whitehead,267.08
Harrell-Hutchinson,267.05
Anderson-Holt,267.05
"Burton, Rhodes and Johnson",266.87
"Thornton, Hodge and Jackson",266.87
"Blevins, Davis and Gay",266.71
"Hancock, Castro and Stone",266.51
Ellis-Meadows,266.5
Hubbard-Yates,266.49
"Gardner, Smith and Leblanc",266.31
"Atkinson, Reyes and Lee",266.22
"Barr, Johnson and Alvarez",266.21
Mclaughlin-Jackson,266.21
Mccoy-Andrews,266.02
Mckay-Kennedy,265.71
Dillon-Moreno,265.51
Stephens-Conner,265.49
"Williams, Thompson and White",265.48
Sanchez-Boyer,265.48
"Mason, Gonzales and Wilson",265.46
"Myers, Smith and Obrien",265.41
"Montoya, Haney and Turner",265.4
Nicholson-Thomas,265.31
Swanson-Lynch,265.25
Ward-Hale,265.02
"Cochran, Warren and Russell",264.87
"Russell, Johnson and Hughes",264.75
"Craig, Ortiz and Wilson",264.69
Fox-Robinson,264.62
Schmidt-Edwards,264.56
"Cook, Mccormick and Gonzalez",264.26
Davis-Steele,264.24
"Smith, Brewer and Erickson",264.23
"Rodriguez, Williams and Downs",264.22
"Noble, Saunders and Ruiz",263.99
Simpson-Dixon,263.73
Bean-Cook,263.49
Luna-Wright,263.41
"Baxter, Sims and Brady",263.21
Ortiz-Dunn,263.15
"Schneider, Mccormick and Melton",263.14
Lam-Smith,263.06
"Edwards, Morton and Price",263.0
Saunders-Ward,262.91
"Barron, Ford and Lee",262.86
"Moore, Morton and Young",262.84
"Stevens, Wilkinson and Butler",262.67
Cohen-Taylor,262.64
Manning-Hill,262.53
"Snow, Phillips and Brown",262.52
"Ingram, Young and Lewis",262.51
"Patterson, Tucker and Brown",262.46
Walls-Barnes,262.37
Patterson-Flores,262.33
Farley-Garrett,262.3
"Davis, Ramirez and Pierce",262.28
Jones-Weber,262.25
"Decker, Castro and Stevens",262.24
"Moreno, Petty and Brady",262.24
"Jones, Salas and Garcia",262.19
"Franklin, Brady and Harding",262.14
Palmer-Johnson,262.08
"Moore, Patrick and Brown",262.07
Dean-Glass,261.97
"Jones, Lopez and Lewis",261.93
Bender-Hunter,261.9
"Huynh, Clark and Davis",261.85
Larson-Craig,261.74
"Rangel, Lawson and Mack",261.64
"Zimmerman, Peterson and Diaz",261.61
Frank-Gamble,261.56
Logan-Miller,261.44
Hughes-Stephens,261.44
Neal-Lucas,261.39
"Kelly, Fritz and Howell",261.31
Brooks-Patton,261.29
Becker-Brooks,261.15
"Robinson, Murray and Mason",261.1
Larson-Medina,261.03
"Gonzalez, Hernandez and Graves",261.0
"Martinez, Harmon and Valdez",260.74
Larson-Keller,260.57
"Rivera, Pratt and Mcdonald",260.46
"Norton, Medina and Mendoza",260.39
"Hill, Adams and Landry",260.38
Johnson-Fry,260.34
Sandoval-Roberts,260.17
Oneal-Garner,260.08
"Nelson, Brown and Lee",260.05
"Wilson, Allen and Pena",260.04
Garza-Tate,259.99
"Harris, Schwartz and Stuart",259.92
"Arnold, Gross and Costa",259.91
"Smith, York and Hoffman",259.8
"Avila, Fischer and Clay",259.78
"Castaneda, Cantu and Hall",259.66
"Thomas, Clark and Chen",259.64
"Hudson, Hunt and Williams",259.62
"Wright, Patel and Patterson",259.59
Perez-Hanson,259.55
Garcia-Dixon,259.49
"Carpenter, Brown and Lopez",259.43
Benson-Larson,259.26
"Alvarado, Mitchell and Olson",259.25
"Pham, Spencer and Wood",259.21
Anderson-Hawkins,259.06
"Kirby, Walter and Stone",259.0
Crawford-Wong,258.93
"Andrews, Abbott and Armstrong",258.92
Roy-Campbell,258.85
"Green, Dixon and Cochran",258.8
Haynes-Preston,258.73
"James, Huff and Vazquez",258.57
"Ellis, Sullivan and Price",258.44
"Levy, Henderson and Graham",258.36
"Macdonald, Carter and Ellis",258.24
"Gordon, Gregory and Howe",258.22
"Martinez, Little and Orr",258.07
"Hamilton, Wright and Jones",257.97
Gutierrez-Williams,257.73
Powell-Carlson,257.63
"Wilson, Jacobson and Johnson",257.59
"White, Jackson and Gamble",257.59
Chandler-Caldwell,257.47
"Bennett, Ward and Mitchell",257.39
Silva-Cohen,257.38
"Ayers, Jones and Nelson",257.31
"Anderson, Vang and Ortega",257.3
"Jones, Flores and Riley",257.27
"Graham, Oconnor and Carroll",257.22
